DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G
1961-02-05,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.0268883589534872,-0.3951665103279866,-0.3937861201884726,-0.1190129065782403
1961-02-06,Moderate Breeze,-0.332825031126971,Slight,-0.3158328400115896,-1.1996205140610567,-0.3951665103279866,-0.9851620657667072,-0.2295931358538725
1961-02-07,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.3819479320513608,-0.3951665103279866,-0.7349645503297617,-0.3770334415547155
1961-02-08,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.2635830537457675,-0.3951665103279866,-0.4620218062167304,-0.0637227919404242
1961-02-09,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.3604302325247899,-0.3951665103279866,-0.0071172326950116,0.0837175137604188
1961-02-10,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.5756072277904993,-0.3951665103279866,0.1975898253897617,0.0652874755478134
1961-02-11,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.4465010306310734,-0.3951665103279866,0.1975898253897617,0.194297743036051
1961-02-12,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.4572423494849061,-0.3951665103279866,0.1520993680375897,0.2864479340990779
1961-02-13,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.1452532372590805,-0.3951665103279866,0.5387682555310509,0.5997585837133693
1961-02-14,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.0161470400996545,-0.3951665103279866,0.811710999644082,0.9130692333276608
1961-02-15,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.0914414575332002,-0.3951665103279866,-0.8941811510623633,-1.1142349700589305
1961-02-16,Light Air,-0.332825031126971,Slight,-0.3158328400115896,-0.2743594344185061,-0.3951665103279866,-0.8941811510623633,-0.985224702570693
1961-02-17,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.3604302325247899,-0.3951665103279866,-0.4620218062167304,-0.5797638618933747
1961-02-18,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.0161470400996545,-0.3951665103279866,-0.0980981473993554,0.2864479340990779
1961-02-19,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.2420653542191966,-0.3951665103279866,0.402296883474535,-0.5797638618933747
1961-02-20,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.0591824391527966,-0.3951665103279866,-0.257314748131957,-0.7824942822320339
1961-02-21,Light Air,-0.332825031126971,Slight,-0.3158328400115896,-1.027478917848489,-0.3951665103279866,-0.3937861201884726,-0.893074511507666
1961-02-22,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-1.2641736126407694,-0.3951665103279866,-0.302805205484129,-0.0452927537278188
1961-02-23,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.984443518795347,-0.3951665103279866,-0.302805205484129,-0.1005828683656349
1961-02-24,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.5110541292107864,-0.3951665103279866,-0.0753529187232696,0.3048779723116834
1961-02-25,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.7692665235296375,-0.3951665103279866,-0.8486906937101913,-0.745634205806823
1961-02-26,Moderate Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.2420653542191966,-0.3951665103279866,-0.2800599768080429,-0.3217433269168994
1961-02-27,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.704713424949925,-0.3951665103279866,-0.3710408915123867,-0.303313288704294
1961-02-28,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.5971249273170702,-0.3951665103279866,-0.5984931782732461,-0.3770334415547155
1961-03-01,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.1452532372590805,-0.3951665103279866,0.3795516547984491,0.4154582015873155
1961-03-02,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.2528417348919352,-0.3951665103279866,0.1748445967136758,0.2864479340990779
1961-03-03,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.2528417348919352,-0.3951665103279866,-0.7804550076819335,-0.8009243204446391
1961-03-04,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.3389125329982186,-0.3951665103279866,-0.8259454650341055,-0.4138935179799263
1961-03-05,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.823043241436612,-0.3951665103279866,-1.4628118679645117,-1.0958049318463252
1961-03-06,Light Air,-0.332825031126971,Slight,-0.3158328400115896,0.2205476546926257,-0.3951665103279866,-0.4847670348928164,-0.2664532122790833
1961-03-07,Light Air,-0.332825031126971,Slight,-0.3158328400115896,0.2851007532723383,-0.3951665103279866,-0.0980981473993554,-0.0821528301530296
1961-03-08,Light Air,-0.332825031126971,Slight,-0.3158328400115896,0.3711715513786222,-0.3951665103279866,-0.4620218062167304,-0.3586034033421101
1961-03-09,Light Air,-0.332825031126971,Slight,-0.3158328400115896,0.1775122556394836,-0.3951665103279866,-0.0753529187232696,-0.2111630976412671
1961-03-10,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.3389125329982186,-0.3951665103279866,0.0611184533332461,0.194297743036051
1961-03-11,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.2635830537457675,-0.3951665103279866,-0.1663338334276132,-0.0637227919404242
1961-03-12,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.0053706594269163,-0.3951665103279866,-0.3710408915123867,-0.0016971419339523
1961-03-13,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.4572423494849061,-0.3951665103279866,0.9254371430245116,1.1526597300915309
1961-03-14,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.4572423494849061,-0.3951665103279866,0.6979848562636524,0.4154582015873155
1961-03-15,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.6078662461709026,-0.3951665103279866,0.1520993680375897,-0.4138935179799263
1961-03-16,Light Air,-0.332825031126971,Slight,-0.3158328400115896,1.1673264338617473,-0.3951665103279866,-0.962416837090621,-0.7272041675942177
1961-03-17,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.7907842230562088,-0.3951665103279866,-0.9851620657667072,-0.7824942822320339
1961-03-18,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.683195725423354,-0.3951665103279866,-0.8259454650341055,-0.4323235561925317
1961-03-19,Light Breeze,-0.332825031126971,Slight,1.4712097079838138,-0.8123019225827797,-0.3951665103279866,-0.7122193216536759,-0.8009243204446391
1961-03-20,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.3389125329982186,-0.3951665103279866,-0.9396716084145352,-0.9115045497202716
1961-03-21,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.6616780258967828,-0.3951665103279866,-1.0761429804710507,-0.8193543586572446
1961-03-22,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.1452532372590805,-0.3951665103279866,-0.7577097790058476,-0.83778439686985
1961-03-23,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.8553373216359215,-0.3951665103279866,-0.2118242907797851,0.4154582015873155
1961-03-24,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.2420653542191966,-0.3951665103279866,-0.0753529187232696,0.4523182780125263
1961-03-25,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.2528417348919352,-0.3951665103279866,-0.7349645503297617,-0.8009243204446391
1961-03-26,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.3389125329982186,-0.3951665103279866,0.4477873408267071,0.5076083926503424
1961-03-27,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.3604302325247899,0.4604080564788266,-1.6447736973731992,-1.427545619673222
1961-03-28,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.0161470400996545,-0.3951665103279866,-1.3718309532601678,-0.985224702570693
1961-03-29,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.2851007532723383,1.3159826232856398,0.2430802827419336,0.5076083926503424
1961-03-30,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.0914414575332002,-0.3951665103279866,0.6979848562636524,1.078939577241109
1961-03-31,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.2420653542191966,-0.3951665103279866,0.1520993680375897,-0.008432677302608
1961-04-01,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.0699237580066289,-0.3951665103279866,0.5387682555310509,0.9130692333276608
1961-04-02,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.6616780258967828,-0.3951665103279866,-0.2800599768080429,0.4154582015873155
1961-04-03,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-1.457832908379908,-0.3951665103279866,-0.6894740929775899,0.0837175137604188
1961-04-04,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.5540895282639281,-0.3951665103279866,-0.5984931782732461,-0.2111630976412671
1961-04-05,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.1990299551660549,-0.3951665103279866,-0.3937861201884726,0.2680178958864726
1961-04-06,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.3389125329982186,-0.3951665103279866,0.3568064261223633,0.6550486983511854
1961-04-07,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.683195725423354,-0.3951665103279866,-1.2126143525275666,-0.5981939001059801
1961-04-08,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.2743594344185061,-0.3951665103279866,-0.5984931782732461,-0.6534840147437961
1961-04-09,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.295877133945077,-0.3951665103279866,0.5387682555310509,1.023649462603293
1961-04-10,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.2205476546926257,-0.3951665103279866,0.6752396275875665,1.1526597300915309
1961-04-11,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.586348546644332,-0.3951665103279866,-0.621238406949332,-0.542903785468164
1961-04-12,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.0699237580066289,-0.3951665103279866,0.902691914348426,1.2079498447293469
1961-04-13,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.3496538518520514,-0.3951665103279866,0.5842587128832226,0.0652874755478134
1961-04-14,Light Air,-0.332825031126971,Slight,-0.3158328400115896,0.2635830537457675,-0.3951665103279866,0.1293541393615039,0.1021475519730241
1961-04-15,Light Air,-0.332825031126971,Slight,-0.3158328400115896,-0.1452532372590805,-0.3951665103279866,-0.6894740929775899,-0.5060437090429531
1961-04-16,Light Air,-0.332825031126971,Slight,-0.3158328400115896,-0.2528417348919352,-0.3951665103279866,-0.9396716084145352,-0.7272041675942177
1961-04-17,Light Air,-0.332825031126971,Slight,-0.3158328400115896,0.4572423494849061,-0.3951665103279866,-0.5984931782732461,-0.6534840147437961
1961-04-18,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.5756072277904993,-0.3951665103279866,0.0611184533332461,0.1574376666108403
1961-04-19,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.3819479320513608,-0.3951665103279866,0.2658255114180194,-0.7087741293816123
1961-04-20,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.2098063358387931,-0.3951665103279866,0.2430802827419336,-0.0016971419339523
1961-04-21,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.6509016452240443,-0.3951665103279866,0.4477873408267071,-0.2111630976412671
1961-04-22,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.1667709367856513,-0.3951665103279866,0.6524943989114806,0.194297743036051
1961-04-23,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.1237355377325092,-0.3951665103279866,0.0611184533332461,-0.2664532122790833
1961-04-24,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.0914414575332002,-0.3951665103279866,-0.9169263797384491,-0.9115045497202716
1961-04-25,Gentle Breeze,-0.332825031126971,Moderate,-0.3158328400115896,-0.1237355377325092,-0.3951665103279866,0.2885707400941055,-0.303313288704294
1961-04-26,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.6078662461709026,-0.3951665103279866,0.0611184533332461,-0.5244737472555586
1961-04-27,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.7369724433303285,-0.3951665103279866,0.1748445967136758,-0.2111630976412671
1961-04-28,Light Air,-0.332825031126971,Slight,-0.3158328400115896,0.4572423494849061,-0.3951665103279866,-0.8486906937101913,-0.985224702570693
1961-04-29,Light Air,-0.332825031126971,Slight,-0.3158328400115896,0.5002777485380479,-0.3951665103279866,0.1520993680375897,0.194297743036051
1961-04-30,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.6724193447506155,-0.3951665103279866,0.5842587128832226,-0.0016971419339523
1961-05-01,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.2533972319680309,-0.3951665103279866,0.402296883474535,-0.0016971419339523
1961-05-02,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.0807001386793675,-0.3951665103279866,0.2885707400941055,-0.0016971419339523
1961-05-03,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.4572423494849061,-0.3951665103279866,0.2203350540658477,0.7103388129890015
1961-05-04,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.7154547438037573,-0.3951665103279866,0.9254371430245116,0.931499271540266
1961-05-05,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.586348546644332,-0.3951665103279866,-0.0526076900471835,0.046857437335208
1961-05-06,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.4572423494849061,-0.3951665103279866,0.6297491702353943,0.6366186601385802
1961-05-07,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.0161470400996545,-0.3951665103279866,0.0838636820093319,0.341738048736894
1961-05-08,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.3496538518520514,-0.3951665103279866,0.1748445967136758,0.5076083926503424
1961-05-09,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.7154547438037573,-0.3951665103279866,-0.234569519455871,-0.008432677302608
1961-05-10,Light Air,-0.332825031126971,Slight,-0.3158328400115896,0.8015255419100414,-0.3951665103279866,-0.9851620657667072,-0.690344091169007
1961-05-11,Light Air,-0.332825031126971,Slight,-0.3158328400115896,1.3609857296008856,-0.3951665103279866,-0.962416837090621,-0.4507535944051371
1961-05-12,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.3825034291274567,-0.3951665103279866,0.0156279959810742,-0.2480231740664779
1961-05-13,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.8774105182385887,-0.3951665103279866,-0.302805205484129,-0.4876136708303478
1961-05-14,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.5002777485380479,-0.3951665103279866,0.8572014569962537,0.7103388129890015
1961-05-15,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.2851007532723383,-0.3951665103279866,0.5842587128832226,1.0605095390285038
1961-05-16,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.0591824391527966,-0.3951665103279866,0.5387682555310509,0.341738048736894
1961-05-17,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.0053706594269163,-0.3951665103279866,-0.7804550076819335,-0.5797638618933747
1961-05-18,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.1452532372590805,-0.3951665103279866,-0.4847670348928164,-0.7272041675942177
1961-05-19,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.2635830537457675,-0.3951665103279866,-0.3255504341602148,-0.4138935179799263
1961-05-20,Light Air,-0.332825031126971,Slight,-0.3158328400115896,0.2851007532723383,-0.3951665103279866,0.5842587128832226,0.8209190422646339
1961-05-21,Light Air,-0.332825031126971,Slight,-0.3158328400115896,0.3926892509051931,-0.3951665103279866,-0.6894740929775899,-0.6350539765311909
1961-05-22,Light Air,-0.332825031126971,Slight,-0.3158328400115896,0.2205476546926257,-0.3951665103279866,-0.0526076900471835,-0.303313288704294
1961-05-23,Light Air,-0.332825031126971,Slight,-0.3158328400115896,0.2420653542191966,-0.3951665103279866,0.6752396275875665,1.0973696154537145
1961-05-24,Light Air,-0.332825031126971,Slight,-0.3158328400115896,0.2635830537457675,-0.3951665103279866,0.902691914348426,1.3369601122175845
1961-05-25,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.1452532372590805,-0.3951665103279866,0.3795516547984491,1.0420795008158985
1961-05-26,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.5971249273170702,-0.3951665103279866,-0.4165313488645586,-0.1005828683656349
1961-05-27,Light Air,-0.332825031126971,Slight,-0.3158328400115896,-0.1882886363122222,-0.3951665103279866,-0.7349645503297617,-0.7272041675942177
1961-05-28,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.1344768565863419,-0.3951665103279866,-1.2353595812036524,-1.0220847789959038
1961-05-29,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,-0.0161470400996545,-0.3951665103279866,0.6297491702353943,0.8762091569024499
1961-05-30,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.1775122556394836,-0.3951665103279866,0.811710999644082,0.986789386178082
1961-05-31,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.7800078423834702,-0.3951665103279866,0.3113159687701913,0.1021475519730241
1961-06-01,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.7800078423834702,-0.3951665103279866,-0.3255504341602148,0.0837175137604188
1961-06-02,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.952149438596038,-0.3951665103279866,0.9254371430245116,1.3553901504301895
1961-06-03,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.1458087343351762,-0.3951665103279866,1.1983798871375428,1.4844004179184274
1961-06-04,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.5976804243931662,-0.3951665103279866,1.1073989724331994,1.4291103032806112
1961-06-05,Light Air,-0.332825031126971,Slight,1.4712097079838138,0.7800078423834702,-0.3951665103279866,1.425832173898402,1.6502707618318757
1961-06-06,Light Air,-0.332825031126971,Slight,-0.3158328400115896,0.7154547438037573,-0.3951665103279866,1.1528894297853711,1.4475403414932164
1961-06-07,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.9306317390694668,-0.3951665103279866,0.5387682555310509,0.7103388129890015
1961-06-08,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.4572423494849061,-0.3951665103279866,0.2658255114180194,0.6181886219259747
1961-06-09,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.823043241436612,-0.3951665103279866,-0.0753529187232696,0.3048779723116834
1961-06-10,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.5002777485380479,-0.3951665103279866,0.902691914348426,1.2632399593671628
1961-06-11,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.6939370442771867,-0.3951665103279866,0.5842587128832226,1.0420795008158985
1961-06-12,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.048406058480058,-0.3951665103279866,0.9254371430245116,1.1526597300915309
1961-06-13,Light Air,-0.332825031126971,Slight,-0.3158328400115896,0.9951848376491796,-0.3951665103279866,-0.0526076900471835,0.0837175137604188
1961-06-14,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.1673264338617473,-0.3951665103279866,-0.0071172326950116,-0.1005828683656349
1961-06-15,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.1673264338617473,-0.3951665103279866,1.516813088602746,1.410680265068006
1961-06-16,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.3394680300743151,-0.3951665103279866,0.2885707400941055,0.3601680869494995
1961-06-17,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.4255388281805983,-0.3951665103279866,1.948972433448379,2.1478817935722208
1961-06-18,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.9091140395428962,-0.3951665103279866,0.6979848562636524,0.8209190422646339
1961-06-19,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.8445609409631832,-0.3951665103279866,0.5160230268549647,0.6734787365637909
1961-06-20,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.6939370442771867,-0.3951665103279866,0.5160230268549647,1.0973696154537145
1961-06-21,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.296432631021173,-0.3951665103279866,0.1748445967136758,-0.1190129065782403
1961-06-22,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.1027733352820344,-0.3951665103279866,1.175634658461457,1.613410685406665
1961-06-23,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.941963616818301,-0.3951665103279866,1.175634658461457,1.226379882941952
1961-06-24,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,2.071069813977727,-0.3951665103279866,1.1528894297853711,0.728768851201607
1961-06-25,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.769822020605734,-0.3951665103279866,1.2893608018418867,1.5949806471940595
1961-06-26,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.3926892509051931,-0.3951665103279866,1.175634658461457,1.613410685406665
1961-06-27,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,0.7154547438037573,-0.3951665103279866,-0.0753529187232696,0.1390076283982349
1961-06-28,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.3179503305477438,-0.3951665103279866,0.3795516547984491,-0.0637227919404242
1961-06-29,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.8989282177651592,-0.3951665103279866,1.0619085150810272,1.0605095390285038
1961-06-30,Light Air,-0.332825031126971,Slight,-0.3158328400115896,2.15714061208401,-0.3951665103279866,1.175634658461457,1.1526597300915309
1961-07-01,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.296432631021173,-0.3951665103279866,2.0626985768288084,2.1478817935722208
1961-07-02,Light Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.44705652770717,-0.3951665103279866,1.2893608018418867,1.613410685406665
1961-07-03,Gentle Breeze,-0.332825031126971,Slight,-0.3158328400115896,1.0597379362288926,-0.3951665103279866,0.6979848562636524,0.8209190422646339
