DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G,Month
1972-03-03,18.12,-0.332825031126971,2.205802531929396,-0.3158328400115896,-1.1565851150079147,-0.3951665103279866,-0.6667288643015039,-0.6166239383185854,3
1972-03-04,11.42,-0.332825031126971,-0.4195335386961427,-0.3158328400115896,-1.3717621102736242,-0.3951665103279866,-1.3718309532601678,-0.8746444732950607,3
1972-03-05,8.87,-0.332825031126971,0.9183781126803339,-0.3158328400115896,-0.8768550211624923,-0.3951665103279866,-1.2353595812036524,-1.1879551229093521,3
1972-03-06,18.41,-0.332825031126971,-0.3438026905050214,-0.3158328400115896,-0.8338196221093506,-0.3951665103279866,-1.2353595812036524,-0.8746444732950607,3
1972-03-07,15.83,3.054235645298873,-0.47002077082355687,-0.3158328400115896,-1.2211382135876274,-0.3951665103279866,-0.1890790621036993,0.009997360909997277,3
1972-03-08,7.87,3.054235645298873,-0.47002077082355687,-0.3158328400115896,-1.2856913121673403,-0.3951665103279866,-0.37104089151238673,0.046857437335208064,3
1972-03-09,4.83,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-1.027478917848489,0.4604080564788266,-1.6447736973731992,-1.7592863075001186,3
1972-03-10,11.17,-0.332825031126971,-0.4195335386961427,-0.3158328400115896,-1.3287267112204821,-0.3951665103279866,-0.7804550076819335,-0.5060437090429531,3
1972-03-11,18.96,3.054235645298873,-0.47002077082355687,-0.3158328400115896,-1.5008683074330498,-0.3951665103279866,-0.43927657754064453,0.12057759018562955,3
1972-03-12,16.5,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-1.3502444107470533,-0.3951665103279866,-0.6667288643015039,-0.39546347976732094,3
1972-03-13,11.46,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-1.2641736126407694,-0.3951665103279866,-0.9396716084145352,-0.7087741293816123,3
1972-03-14,7.75,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.7262311244764958,-0.3951665103279866,-1.007907294442793,-0.1374429447908457,3
1972-03-15,3.29,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.46801873015764467,-0.3951665103279866,-1.3718309532601678,-1.5196958107362488,3
1972-03-16,2.29,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.5540895282639281,-0.3951665103279866,-0.3482956628363007,-0.04529275372781882,3
1972-03-17,6.5,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.3819479320513608,-0.3951665103279866,-0.41653134886455867,0.3785981251621048,3
1972-03-18,6.79,-0.332825031126971,-0.015635681676828998,-0.3158328400115896,-0.12373553773250925,-0.3951665103279866,-0.21182429077978515,0.15743766661084033,3
1972-03-19,3.71,-0.332825031126971,-0.11661014593165744,-0.3158328400115896,-0.9414081197422053,-0.3951665103279866,-0.21182429077978515,0.5997585837133693,3
1972-03-20,4.12,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.18828863631222223,-0.3951665103279866,-0.302805205484129,-0.4507535944051371,3
1972-03-21,3.63,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.08070013867936751,0.4604080564788266,-1.8039902981058007,-2.0357368806891993,3
1972-03-22,6.87,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.7262311244764958,-0.3951665103279866,-1.4400666392884258,-1.777716345712724,3
1972-03-23,3.88,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.03766473962622578,-0.3951665103279866,-0.09809814739935546,-0.2848832504916887,3
